in:WU,in:SHGC,in:InsTh,in:InsLa,in:CSB,in:CSP_R,in:CSP_O,in:HSB,in:HSP_R,in:HSP_O,in:SD,in:NOfS,in:DOASHC,in:RadCoilLowT,in:dTRad,in:RadCtrTh,in:RadSurfType,in:DOAS_SHT,in:DOAS_SLT,out:kgCO2,out:Comf time,out:Condensation,out:HP_SCOP,out:PeakCL,out:PeakHL,img,threeD
3,0.6,3,1,33,27,27,16,18,21,0.1,4,5,19,6,1,0,27,13,23803,54.29,0,3.66,6807,26471,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.6,5,1,34,28,27,16,18,21,0,4,5,19,6,3,0,28,17,22299,77.95,0,3.62,7741,25167,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.9,5,1,32,28,27,16,18,19,0,4,0,21,6,1,0,27,19,21564,64.17,0,3.66,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
1,0.6,5,1,33,28,27,16,18,19,0,4,0,19,6,1,0,27,19,20139,78.69,0,3.51,7741,17259,WU1_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
3,0.9,3,1,32,27,27,16,18,21,0.1,4,5,23,6,1,0,27,13,29774,85.16,0,3.84,10202,26471,WU3_SHGC0.9_InsTh3_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.9_InsTh3_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.6,5,1,33,28,27,16,18,21,0,4,5,21,6,3,0,28,17,24291,89.1,0,3.48,7741,25167,WU1_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
3,0.6,3,1,33,27,27,16,18,21,0,4,5,23,6,1,0,27,13,33220,56.09,0,3.7,7232,26532,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.9,5,1,32,28,27,16,18,19,0.1,4,0,19,6,1,0,27,19,19810,79.33,0,3.56,10550,17231,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
1,0.9,5,2,32,28,27,16,18,19,0,4,0,19,6,1,0,27,19,19841,85.29,0,3.49,12067,17419,WU1_SHGC0.9_InsTh5_InsLa2_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa2_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
3,0.6,3,1,34,27,27,16,18,21,0.1,4,5,23,6,1,0,28,13,30881,90.45,0,3.59,6807,26471,WU3_SHGC0.6_InsTh3_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT13.json
1,0.6,5,1,33,28,27,16,18,21,0,4,5,21,6,3,0,27,17,24698,88.97,0,3.5,7741,25167,WU1_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT17.json
1,0.6,2,1,34,28,27,16,18,21,0,4,5,21,5,3,0,27,17,26077,87.88,0,3.58,7874,26430,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT17.json
1,0.9,5,1,32,28,27,16,18,19,0,4,0,19,6,1,0,28,19,19790,86.28,0,3.47,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19.json
1,0.6,5,1,34,28,27,16,18,21,0,4,5,21,6,3,0,29,17,24214,82.31,0,3.57,7741,25167,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT29_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT29_DOAS_SLT17.json
1,0.6,5,1,34,28,27,16,18,21,0,4,4,21,6,3,0,28,17,24300,89.1,0,3.48,7741,25167,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
3,0.6,3,1,33,27,27,17,18,21,0.1,4,5,23,6,1,0,27,13,30083,91.47,0,3.69,6807,23246,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB17_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB17_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.6,2,1,34,28,27,16,18,21,0.1,4,4,21,5,1,0,28,17,24830,85.13,0,3.59,7346,26399,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
3,0.6,3,1,33,27,27,16,18,21,0,4,5,23,6,3,0,27,13,30744,90.32,0,3.77,7232,26532,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
3,0.6,3,1,34,27,27,16,18,21,0,4,5,23,6,1,0,27,13,30569,91.41,0,3.77,7232,26532,WU3_SHGC0.6_InsTh3_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.6,2,1,33,28,27,16,18,21,0.1,4,4,21,5,3,0,28,17,25836,87.5,0,3.58,7346,26399,WU1_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
3,0.6,5,1,33,27,27,16,18,21,0.1,4,5,23,6,3,0,27,13,30630,91.31,0,3.75,6745,27420,WU3_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
3,0.6,3,1,33,27,27,16,18,21,0.1,4,5,23,6,1,0,28,17,29627,52.88,0,3.74,6807,26471,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.6,2,1,34,28,27,16,18,21,0,4,5,21,5,3,0,27,13,28217,80.48,0,3.57,7874,26430,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.9,5,1,32,28,27,16,18,19,0,4,0,19,5,1,0,28,19,20325,76.44,0,3.56,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad5_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad5_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19.json
1,0.6,2,1,34,28,27,16,18,21,0,4,4,21,6,3,0,28,17,25463,86.22,0,3.56,7874,26430,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
3,0.6,3,1,33,28,27,16,18,21,0.1,4,5,21,6,3,0,28,17,26740,88.59,0,3.53,6807,26471,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.6,5,1,34,27,27,16,18,21,0,4,5,23,6,1,0,27,14,28655,82.18,0,3.78,7741,25167,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT14_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT14.json
1,0.6,2,1,34,28,27,16,18,19,0,4,4,21,5,1,0,28,19,24236,79.01,0,3.41,7874,17929,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19.json
1,0.9,5,1,32,28,27,16,18,21,0,4,0,19,6,3,0,28,17,21189,79.29,0,3.72,12061,25167,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.6,2,1,34,27,27,16,18,21,0,4,4,21,5,3,0,28,17,25774,86.76,0,3.57,7874,26430,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.6,5,1,34,27,27,16,18,21,0,4,5,21,6,3,0,28,17,24291,89.1,0,3.48,7741,25167,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.6,2,1,32,28,27,16,18,21,0,4,4,19,6,3,0,28,17,22955,71.15,0,3.51,7874,26430,WU1_SHGC0.6_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT19_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT19_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.9,5,1,34,28,27,16,18,19,0,4,0,21,5,1,0,28,19,21550,79.58,0,3.61,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad5_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad5_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19.json
1,0.6,5,1,32,28,27,16,18,19,0,4,0,21,6,3,0,28,17,23218,87.88,0,3.45,7741,17259,WU1_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.9,5,2,33,28,27,16,18,21,0,4,5,19,6,1,0,28,19,21688,76.44,0,3.67,12067,25361,WU1_SHGC0.9_InsTh5_InsLa2_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa2_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19.json
1,0.6,2,1,32,28,27,16,18,19,0,4,0,21,5,3,0,28,17,24066,89.1,0,3.45,7874,17929,WU1_SHGC0.6_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.6,5,1,32,28,27,16,18,19,0,4,0,18,6,3,0,28,17,19928,69.46,0,3.54,7741,17259,WU1_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.9,5,1,32,28,27,16,18,19,0,4,0,21,6,1,0,28,19,21470,60.9,0,3.67,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19.json
1,0.6,5,1,32,28,27,16,18,19,0,4,0,19,6,1,0,28,19,20156,80,0,3.52,7741,17259,WU1_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19.json
1,0.9,5,1,32,28,27,16,18,19,0,4,0,21,6,3,0,28,17,22688,68.69,0,3.56,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.9,2,1,34,28,27,16,18,21,0,4,4,21,5,3,0,28,17,24572,84.87,0,3.5,12122,26430,WU1_SHGC0.9_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU1_SHGC0.9_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC4_RadCoilLowT21_dTRad5_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
